"Start time","Last time","Attack category","Attack subcategory","Protocol","Source IP","Source Port","Destination IP","Destination Port","Attack Name"
1421931123,1421931123,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931123,1421931125,"Exploits","SCADA","tcp","175.45.176.0",56971,"149.171.126.17",25,"BACnet OPC Client Buffer Overflow Vulnerability (https://strikecenter.bpointsys.com/bps/strikes/exploits/scada/cve_2010_4740_bacnet_opc_client_bo.xml)"
1421931124,1421931124," Fuzzers","BGP","tcp","175.45.176.1",49246,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931124,1421931125,"Exploits","Web Application ","tcp","175.45.176.2",52182,"149.171.126.11",80,"EMail Security Virtual Appliance Remote Code Execution (https://strikecenter.bpointsys.com/bps/strikes/exploits/webapp/exec/email_security_virtual_appliance_remote_code_execution.xml)"
1421931124,1421931155," Fuzzers","BGP","tcp","175.45.176.1",48949,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931125,1421931125," Fuzzers","BGP","tcp","175.45.176.1",26701,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931125,1421931125,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931125,1421931126," Fuzzers","BGP","tcp","175.45.176.1",22978,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931125,1421931127,"Exploits","Browser","tcp","175.45.176.1",45559,"149.171.126.16",21,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 11 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms05_038_http_download_11_ftp.xml)"
1421931125,1421931127,"Exploits","Browser FTP","tcp","175.45.176.1",45559,"149.171.126.16",21,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 11 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms05_038_http_download_11_ftp.xml)"
1421931126,1421931126,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931126,1421931127," Fuzzers","BGP","tcp","175.45.176.1",49118,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931126,1421931128,"Exploits","Clientside","tcp","175.45.176.0",63166,"149.171.126.18",110,"Microsoft Windows EMF Polylines (POP3 Quoted Printable) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/ms09_006_windows_emf_polylines_pop3_download_quoted_printable.xml)"
1421931127,1421931127,"Exploits","Browser","tcp","175.45.176.1",28029,"149.171.126.16",60702,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 11 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms05_038_http_download_11_ftp.xml)"
1421931127,1421931127,"Exploits","Browser FTP","tcp","175.45.176.1",28029,"149.171.126.16",60702,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 11 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms05_038_http_download_11_ftp.xml)"
1421931127,1421931127,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931127,1421931127,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931127,1421931128," Fuzzers","BGP","tcp","175.45.176.1",55556,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931128,1421931128," Fuzzers","BGP","tcp","175.45.176.1",35142,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931128,1421931128,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931129,1421931129," Fuzzers","BGP","tcp","175.45.176.1",11059,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931129,1421931129,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931129,1421931130," Fuzzers","BGP","tcp","175.45.176.1",7226,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931129,1421931130,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.2",62123,"149.171.126.14",111,"SunRPC TCP Portmapper GETPORT Request (net_monitorv3/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/net_monitor_v3_udp.xml)"
1421931130,1421931131," Fuzzers","BGP","tcp","175.45.176.1",36535,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931130,1421931131,"Exploits","Office Document","tcp","175.45.176.2",17000,"149.171.126.15",25,"Microsoft Excel invalid Window2 BIFF Record Memory Corruption (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/cve_2012_0141_ms_excel_window2.xml)"
1421931131,1421931131,"Backdoors"," ","tcp","175.45.176.1",18795,"149.171.126.13",19300,"Backdoor: IBM Cognos Server (https://strikecenter.bpointsys.com/bps/strikes/backdoors/cve_2010_0557.xml)"
1421931131,1421931131,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931131,1421931131,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931131,1421931132," Fuzzers","BGP","tcp","175.45.176.1",5383,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931131,1421931134,"Reconnaissance","HTTP","tcp","175.45.176.3",11606,"149.171.126.10",80,"Domino Web Server Database Access: /userreg.nsf (https://strikecenter.bpointsys.com/bps/strikes/recon/http/domino/access_domino_userreg_nsf.xml)"
1421931132,1421931132," Fuzzers","BGP","tcp","175.45.176.1",49363,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931133,1421931133," Fuzzers","BGP","tcp","175.45.176.1",28619,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931133,1421931133,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931133,1421931134," Fuzzers","BGP","tcp","175.45.176.1",48207,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931133,1421931134,"Exploits","SMB","tcp","175.45.176.2",29215,"149.171.126.18",25,"Microsoft ASN.1 Library Bitstring Heap Overflow (SMTP) (https://strikecenter.bpointsys.com/bps/strikes/exploits/smb/ms04_007_killbill_asn1_smtp.xml)"
1421931133,1421931134,"Reconnaissance","SunRPC Portmapper (TCP) TCP Service","tcp","175.45.176.0",49828,"149.171.126.18",111,"SunRPC TCP Portmapper GETPORT Request (nsemntdv1/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_tcp/nsemntd_v1_tcp.xml)"
1421931134,1421931134," Fuzzers","BGP","tcp","175.45.176.1",23250,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931134,1421931134,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931135,1421931135," Fuzzers","BGP","tcp","175.45.176.1",61835,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931135,1421931136," Fuzzers","BGP","tcp","175.45.176.1",30321,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931135,1421931136,"DoS","Browser","tcp","175.45.176.2",17332,"149.171.126.18",80,"Internet Explorer NMSA.ASFSourceMediaDescription.dispvalue DoS (https://strikecenter.bpointsys.com/bps/strikes/denial/browser/ie_asf_source_mediadescription_dispvalue.xml)"
1421931135,1421931136,"Exploits","Browser","tcp","175.45.176.2",17332,"149.171.126.18",80,"Microsoft Windows 2000 Troubleshooter ActiveX Control Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ms03_042_troubleshooter_activex_overflow.xml)"
1421931136,1421931136," Fuzzers","BGP","tcp","175.45.176.1",35800,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931136,1421931136,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931136,1421931136,"Reconnaissance","HTTP","tcp","175.45.176.3",25705,"149.171.126.17",80,"Domino Web Server Database Access: /accounts.nsf (https://strikecenter.bpointsys.com/bps/strikes/recon/http/domino/access_domino_accounts_nsf.xml)"
1421931136,1421931137," Fuzzers","BGP","tcp","175.45.176.1",49140,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931137,1421931137," Fuzzers","BGP","tcp","175.45.176.1",48963,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931137,1421931137,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931137,1421931140,"Exploits","Web Application","tcp","175.45.176.3",14916,"149.171.126.16",80,"ZebraFeeds aggregator.php zf_path Parameter PHP File Include (https://strikecenter.bpointsys.com/bps/strikes/exploits/webapp/include/zebrafeeds_include_01.xml)"
1421931138,1421931138," Fuzzers","BGP","tcp","175.45.176.1",47701,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931138,1421931138,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931138,1421931138,"Shellcode","Mac OS X","udp","175.45.176.3",36803,"149.171.126.17",22218,"Shellcode: Mac OS X PPC Shell Setuid - B-r00t (UDP) (https://strikecenter.bpointsys.com/bps/strikes/shellcode/osx/shell_ppc_setuid_br00t_udp.xml)"
1421931139,1421931139," Fuzzers","BGP","tcp","175.45.176.1",31955,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931139,1421931139,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931139,1421931140,"DoS","Microsoft Office","tcp","175.45.176.0",35060,"149.171.126.10",143,"Windows OLE32.dll Word Document Handling Denial of Service (IMAP4) (https://strikecenter.bpointsys.com/bps/strikes/denial/office/windows_ole32_dll_word_doc_dos_imap4_download.xml)"
1421931140,1421931140," Fuzzers","BGP","tcp","175.45.176.1",58804,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931140,1421931140,"DoS","HTTP","tcp","175.45.176.2",63849,"149.171.126.19",80,"Apache 2.2.14 mod_isapi Dangling Pointer Denial Of Service (https://strikecenter.bpointsys.com/bps/strikes/denial/http/apache_mod_isapi_dangling_pointer_dos.xml)"
1421931140,1421931141," Fuzzers","BGP","tcp","175.45.176.1",16565,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931141,1421931141,"DoS","HTTP","tcp","175.45.176.2",65270,"149.171.126.19",80,"Apache 2.2.14 mod_isapi Dangling Pointer Denial Of Service (https://strikecenter.bpointsys.com/bps/strikes/denial/http/apache_mod_isapi_dangling_pointer_dos.xml)"
1421931141,1421931141,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931141,1421931141,"Generic"," IXIA","udp","175.45.176.3",33759,"149.171.126.10",69,"3Com_TFTP_Server_Transporting_Mode_Remote_Buffer_Overflow_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/3com_tftp_server_transporting_mode_remote_buffer_overflow_attack.xml)"
1421931141,1421931142," Fuzzers","BGP","tcp","175.45.176.1",35149,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931142,1421931142," Fuzzers","BGP","tcp","175.45.176.1",49205,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931142,1421931142,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931142,1421931144,"Reconnaissance","HTTP","tcp","175.45.176.3",17459,"149.171.126.18",80,"UNIX HTTP Server File Access: /etc/motd (https://strikecenter.bpointsys.com/bps/strikes/recon/http/unix/access_etc_motd.xml)"
1421931143,1421931143," Fuzzers","BGP","tcp","175.45.176.1",11964,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931143,1421931144," Fuzzers","BGP","tcp","175.45.176.1",7420,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931143,1421931144,"Exploits","Browser","tcp","175.45.176.0",41609,"149.171.126.11",80,"Microsoft Windows WinHlp Item Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ie_winhlp_item_overflow.xml)"
1421931144,1421931145," Fuzzers","BGP","tcp","175.45.176.1",42785,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931145,1421931145," Fuzzers","BGP","tcp","175.45.176.1",24892,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931145,1421931146," Fuzzers","BGP","tcp","175.45.176.1",35418,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931145,1421931146,"Exploits","Web Application","tcp","175.45.176.3",48649,"149.171.126.10",80,"FreePBX Config Parameter Remote Code Execution (https://strikecenter.bpointsys.com/bps/strikes/exploits/webapp/cve_2014_1903_freePBX_php_code_execution.xml)"
1421931146,1421931148,"Exploits"," Clientside Microsoft ","tcp","175.45.176.2",56604,"149.171.126.18",110,"GDI+ PNG Heap Overflow Vulnerability (POP3 Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/ms09_062_gdi_png_heap_overflow_pop3_download_base64.xml)"
1421931146,1421931148,"Exploits","Clientside","tcp","175.45.176.0",19836,"149.171.126.12",143,"Microsoft Windows EMF Polylines (IMAP4 Quoted Printable) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/ms09_006_windows_emf_polylines_imap4_download_quoted_printable.xml)"
1421931146,1421931148,"Exploits","Clientside","tcp","175.45.176.2",56604,"149.171.126.18",110,"GDI+ PNG Heap Overflow Vulnerability (POP3 Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/ms09_062_gdi_png_heap_overflow_pop3_download_base64.xml)"
